[11/17 17:10:56] detectron2 INFO: Rank of current process: 0. World size: 4
[11/17 17:10:56] detectron2 INFO: Command line arguments: Namespace(config_file='configs/coco/defrcn_fsod_r101_novel_3shot_seed8.yaml', dist_url='tcp://127.0.0.1:55719', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=4, num_machines=1, opts=['MODEL.WEIGHTS', 'checkpoints/coco/ebm/defrcn_det_r101_base/model_final-init.pth', 'OUTPUT_DIR', 'checkpoints/coco/ebm/defrcn_gfsod_r101_novel/tfa-like/3shot_seed8', 'TEST.PCB_MODELPATH', '.pretrain_weights/resnet101-5d3b4d8f.pth'], resume=False, start_iter=-1)
[11/17 17:10:56] detectron2 INFO: Contents of args.config_file=configs/coco/defrcn_fsod_r101_novel_3shot_seed8.yaml:
_BASE_: "../Base-RCNN.yaml"
MODEL:
  WEIGHTS: "/Path/to/Base/Pretrain/Weight"
  MASK_ON: False
  BACKBONE:
    FREEZE: False
  RESNETS:
    DEPTH: 101
  RPN:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.0
    FREEZE: False
  ROI_HEADS:
    NUM_CLASSES: 20
    FREEZE_FEAT: True
    CLS_DROPOUT: True
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.01
DATASETS:
  TRAIN: ("coco14_trainval_novel_3shot_seed8", )
  TEST: ('coco14_test_novel',)
SOLVER:
  IMS_PER_BATCH: 16
  BASE_LR: 0.01
  STEPS: (1600,)
  MAX_ITER: 2000
  CHECKPOINT_PERIOD: 100000
  WARMUP_ITERS: 0
TEST:
  PCB_ENABLE: True
  PCB_MODELPATH: "/Path/to/ImageNet/Pre-Train/Weight"
OUTPUT_DIR: "/Path/to/Output/Dir"
[11/17 17:10:56] detectron2 INFO: Full config saved to /home/dso/DeFRCN/checkpoints/coco/ebm/defrcn_gfsod_r101_novel/tfa-like/3shot_seed8/config.yaml
[11/17 17:10:56] d2.utils.env INFO: Using a generated random seed 57569278
[11/17 17:10:56] d2.modeling.backbone.resnet WARNING: ResNet.make_stage(first_stride=) is deprecated!  Use 'stride_per_block' or 'stride' instead.
[11/17 17:10:57] defrcn.dataloader.build INFO: Removed 0 images with no usable annotations. 60 images left.
[11/17 17:10:57] defrcn.dataloader.build INFO: Distribution of instances among all 20 categories:
[36m|   category   | #instances   |  category  | #instances   |   category   | #instances   |
|:------------:|:-------------|:----------:|:-------------|:------------:|:-------------|
|    person    | 3            |  bicycle   | 3            |     car      | 3            |
|  motorcycle  | 3            |  airplane  | 3            |     bus      | 3            |
|    train     | 3            |    boat    | 3            |     bird     | 3            |
|     cat      | 3            |    dog     | 3            |    horse     | 3            |
|    sheep     | 3            |    cow     | 3            |    bottle    | 3            |
|    chair     | 3            |   couch    | 3            | potted plant | 3            |
| dining table | 3            |     tv     | 3            |              |              |
|    total     | 60           |            |              |              |              |[0m
[11/17 17:10:57] defrcn.dataloader.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/17 17:10:57] defrcn.dataloader.build INFO: Using training sampler TrainingSampler
[11/17 17:10:57] d2.data.common INFO: Serializing 60 elements to byte tensors and concatenating them all ...
[11/17 17:10:57] d2.data.common INFO: Serialized dataset takes 0.02 MiB
[11/17 17:10:57] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/coco/ebm/defrcn_det_r101_base/model_final-init.pth ...
[11/17 17:10:57] d2.engine.train_loop INFO: Starting training from iteration 0
[11/17 17:11:11] d2.utils.events INFO:  eta: 0:17:39  iter: 19  total_loss: 0.7558  loss_cls: 0.4577  loss_box_reg: 0.1175  loss_rpn_cls: 0.1374  loss_rpn_loc: 0.05503  time: 0.5801  data_time: 0.1127  lr: 0.01  max_mem: 5161M
[11/17 17:11:22] d2.utils.events INFO:  eta: 0:17:30  iter: 39  total_loss: 0.6969  loss_cls: 0.4355  loss_box_reg: 0.1255  loss_rpn_cls: 0.08999  loss_rpn_loc: 0.0529  time: 0.5603  data_time: 0.0121  lr: 0.01  max_mem: 5281M
[11/17 17:11:33] d2.utils.events INFO:  eta: 0:17:15  iter: 59  total_loss: 0.4602  loss_cls: 0.2041  loss_box_reg: 0.1275  loss_rpn_cls: 0.07314  loss_rpn_loc: 0.04182  time: 0.5519  data_time: 0.0122  lr: 0.01  max_mem: 5384M
[11/17 17:11:44] d2.utils.events INFO:  eta: 0:17:02  iter: 79  total_loss: 0.4144  loss_cls: 0.1763  loss_box_reg: 0.1244  loss_rpn_cls: 0.06659  loss_rpn_loc: 0.04136  time: 0.5529  data_time: 0.0439  lr: 0.01  max_mem: 5384M
[11/17 17:11:55] d2.utils.events INFO:  eta: 0:16:52  iter: 99  total_loss: 0.3792  loss_cls: 0.1613  loss_box_reg: 0.1239  loss_rpn_cls: 0.05925  loss_rpn_loc: 0.04037  time: 0.5535  data_time: 0.0132  lr: 0.01  max_mem: 5384M
[11/17 17:12:06] d2.utils.events INFO:  eta: 0:16:40  iter: 119  total_loss: 0.3582  loss_cls: 0.1501  loss_box_reg: 0.1186  loss_rpn_cls: 0.05662  loss_rpn_loc: 0.03441  time: 0.5498  data_time: 0.0127  lr: 0.01  max_mem: 5385M
[11/17 17:12:16] d2.utils.events INFO:  eta: 0:16:30  iter: 139  total_loss: 0.3256  loss_cls: 0.1381  loss_box_reg: 0.1135  loss_rpn_cls: 0.04607  loss_rpn_loc: 0.03333  time: 0.5483  data_time: 0.0133  lr: 0.01  max_mem: 5385M
[11/17 17:12:27] d2.utils.events INFO:  eta: 0:16:20  iter: 159  total_loss: 0.322  loss_cls: 0.1342  loss_box_reg: 0.1142  loss_rpn_cls: 0.03854  loss_rpn_loc: 0.03003  time: 0.5468  data_time: 0.0127  lr: 0.01  max_mem: 5385M
[11/17 17:12:38] d2.utils.events INFO:  eta: 0:16:09  iter: 179  total_loss: 0.3174  loss_cls: 0.1296  loss_box_reg: 0.1145  loss_rpn_cls: 0.03756  loss_rpn_loc: 0.03177  time: 0.5456  data_time: 0.0117  lr: 0.01  max_mem: 5385M
[11/17 17:12:49] d2.utils.events INFO:  eta: 0:15:58  iter: 199  total_loss: 0.2923  loss_cls: 0.1172  loss_box_reg: 0.1072  loss_rpn_cls: 0.03821  loss_rpn_loc: 0.02875  time: 0.5446  data_time: 0.0127  lr: 0.01  max_mem: 5385M
[11/17 17:12:59] d2.utils.events INFO:  eta: 0:15:47  iter: 219  total_loss: 0.2785  loss_cls: 0.1174  loss_box_reg: 0.1059  loss_rpn_cls: 0.03193  loss_rpn_loc: 0.03087  time: 0.5430  data_time: 0.0115  lr: 0.01  max_mem: 5385M
[11/17 17:13:10] d2.utils.events INFO:  eta: 0:15:38  iter: 239  total_loss: 0.2859  loss_cls: 0.1135  loss_box_reg: 0.1039  loss_rpn_cls: 0.03357  loss_rpn_loc: 0.02789  time: 0.5429  data_time: 0.0117  lr: 0.01  max_mem: 5385M
[11/17 17:13:21] d2.utils.events INFO:  eta: 0:15:29  iter: 259  total_loss: 0.2681  loss_cls: 0.1062  loss_box_reg: 0.1053  loss_rpn_cls: 0.03037  loss_rpn_loc: 0.02826  time: 0.5426  data_time: 0.0130  lr: 0.01  max_mem: 5385M
[11/17 17:13:32] d2.utils.events INFO:  eta: 0:15:17  iter: 279  total_loss: 0.2533  loss_cls: 0.1043  loss_box_reg: 0.09784  loss_rpn_cls: 0.02858  loss_rpn_loc: 0.02751  time: 0.5433  data_time: 0.0120  lr: 0.01  max_mem: 5385M
