[11/19 00:22:25] detectron2 INFO: Rank of current process: 0. World size: 4
[11/19 00:22:25] detectron2 INFO: Command line arguments: Namespace(config_file='configs/voc/defrcn_fsod_r101_novel1_5shot_seed5.yaml', dist_url='tcp://127.0.0.1:55719', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=4, num_machines=1, opts=['MODEL.WEIGHTS', 'checkpoints/voc/ebm/defrcn_det_r101_base1/model_final-remove.pth', 'OUTPUT_DIR', 'checkpoints/voc/ebm/defrcn_gfsod_r101_novel1/tfa-like/5shot_seed5', 'TEST.PCB_MODELPATH', '.pretrain_weights/resnet101-5d3b4d8f.pth'], resume=False, start_iter=-1)
[11/19 00:22:25] detectron2 INFO: Contents of args.config_file=configs/voc/defrcn_fsod_r101_novel1_5shot_seed5.yaml:
_BASE_: "../Base-RCNN.yaml"
MODEL:
  WEIGHTS: "/Path/to/Base/Pretrain/Weight"
  MASK_ON: False
  BACKBONE:
    FREEZE: False
  RESNETS:
    DEPTH: 101
  RPN:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.0
    FREEZE: False
  ROI_HEADS:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.001
    NUM_CLASSES: 5
    FREEZE_FEAT: True
    CLS_DROPOUT: True
INPUT:
  MIN_SIZE_TRAIN: (480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800)
  MIN_SIZE_TEST: 800
DATASETS:
  TRAIN: ("voc_2007_trainval_novel1_5shot_seed5", )
  TEST: ("voc_2007_test_novel1",)
SOLVER:
  IMS_PER_BATCH: 16
  BASE_LR: 0.01
  STEPS: (1600,)
  MAX_ITER: 2000
  CHECKPOINT_PERIOD: 100000
  WARMUP_ITERS: 0
TEST:
  PCB_ENABLE: True
  PCB_MODELPATH: "/Path/to/ImageNet/Pre-Train/Weight"
OUTPUT_DIR: "/Path/to/Output/Dir"
[11/19 00:22:25] detectron2 INFO: Full config saved to /home/dso/DeFRCN/checkpoints/voc/ebm/defrcn_gfsod_r101_novel1/tfa-like/5shot_seed5/config.yaml
[11/19 00:22:25] d2.utils.env INFO: Using a generated random seed 27620479
[11/19 00:22:26] d2.modeling.backbone.resnet WARNING: ResNet.make_stage(first_stride=) is deprecated!  Use 'stride_per_block' or 'stride' instead.
[11/19 00:22:26] defrcn.dataloader.build INFO: Removed 0 images with no usable annotations. 25 images left.
[11/19 00:22:26] defrcn.dataloader.build INFO: Distribution of instances among all 5 categories:
[36m|  category  | #instances   |  category  | #instances   |  category  | #instances   |
|:----------:|:-------------|:----------:|:-------------|:----------:|:-------------|
|    bird    | 5            |    bus     | 5            |    cow     | 5            |
| motorbike  | 5            |    sofa    | 5            |            |              |
|   total    | 25           |            |              |            |              |[0m
[11/19 00:22:26] defrcn.dataloader.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/19 00:22:26] defrcn.dataloader.build INFO: Using training sampler TrainingSampler
[11/19 00:22:26] d2.data.common INFO: Serializing 25 elements to byte tensors and concatenating them all ...
[11/19 00:22:26] d2.data.common INFO: Serialized dataset takes 0.01 MiB
[11/19 00:22:26] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/voc/ebm/defrcn_det_r101_base1/model_final-remove.pth ...
[11/19 00:22:26] d2.engine.train_loop INFO: Starting training from iteration 0
[11/19 00:22:39] d2.utils.events INFO:  eta: 0:16:31  iter: 19  total_loss: 0.5539  loss_cls: 0.3151  loss_box_reg: 0.1467  loss_rpn_cls: 0.04421  loss_rpn_loc: 0.05757  time: 0.5023  data_time: 0.1045  lr: 0.01  max_mem: 5124M
[11/19 00:22:49] d2.utils.events INFO:  eta: 0:16:14  iter: 39  total_loss: 0.4184  loss_cls: 0.1879  loss_box_reg: 0.1345  loss_rpn_cls: 0.03116  loss_rpn_loc: 0.04952  time: 0.4995  data_time: 0.0113  lr: 0.01  max_mem: 5124M
[11/19 00:22:59] d2.utils.events INFO:  eta: 0:16:03  iter: 59  total_loss: 0.3169  loss_cls: 0.1167  loss_box_reg: 0.1264  loss_rpn_cls: 0.02565  loss_rpn_loc: 0.04109  time: 0.4973  data_time: 0.0100  lr: 0.01  max_mem: 5124M
[11/19 00:23:08] d2.utils.events INFO:  eta: 0:15:54  iter: 79  total_loss: 0.2788  loss_cls: 0.09582  loss_box_reg: 0.1112  loss_rpn_cls: 0.02391  loss_rpn_loc: 0.04295  time: 0.4969  data_time: 0.0111  lr: 0.01  max_mem: 5125M
[11/19 00:23:18] d2.utils.events INFO:  eta: 0:15:40  iter: 99  total_loss: 0.249  loss_cls: 0.09178  loss_box_reg: 0.0945  loss_rpn_cls: 0.021  loss_rpn_loc: 0.03703  time: 0.4964  data_time: 0.0116  lr: 0.01  max_mem: 5125M
[11/19 00:23:28] d2.utils.events INFO:  eta: 0:15:28  iter: 119  total_loss: 0.23  loss_cls: 0.08315  loss_box_reg: 0.08889  loss_rpn_cls: 0.01628  loss_rpn_loc: 0.03596  time: 0.4953  data_time: 0.0113  lr: 0.01  max_mem: 5125M
[11/19 00:23:38] d2.utils.events INFO:  eta: 0:15:19  iter: 139  total_loss: 0.2187  loss_cls: 0.08277  loss_box_reg: 0.08209  loss_rpn_cls: 0.01622  loss_rpn_loc: 0.03054  time: 0.4952  data_time: 0.0107  lr: 0.01  max_mem: 5125M
[11/19 00:23:48] d2.utils.events INFO:  eta: 0:15:10  iter: 159  total_loss: 0.197  loss_cls: 0.07554  loss_box_reg: 0.07059  loss_rpn_cls: 0.01633  loss_rpn_loc: 0.03094  time: 0.4958  data_time: 0.0111  lr: 0.01  max_mem: 5125M
[11/19 00:23:58] d2.utils.events INFO:  eta: 0:14:58  iter: 179  total_loss: 0.1797  loss_cls: 0.07033  loss_box_reg: 0.06339  loss_rpn_cls: 0.01454  loss_rpn_loc: 0.02882  time: 0.4954  data_time: 0.0106  lr: 0.01  max_mem: 5125M
[11/19 00:24:08] d2.utils.events INFO:  eta: 0:14:48  iter: 199  total_loss: 0.178  loss_cls: 0.07082  loss_box_reg: 0.06147  loss_rpn_cls: 0.01296  loss_rpn_loc: 0.02957  time: 0.4950  data_time: 0.0098  lr: 0.01  max_mem: 5125M
[11/19 00:24:18] d2.utils.events INFO:  eta: 0:14:38  iter: 219  total_loss: 0.1716  loss_cls: 0.0684  loss_box_reg: 0.05961  loss_rpn_cls: 0.01323  loss_rpn_loc: 0.0296  time: 0.4950  data_time: 0.0102  lr: 0.01  max_mem: 5125M
[11/19 00:24:28] d2.utils.events INFO:  eta: 0:14:27  iter: 239  total_loss: 0.1611  loss_cls: 0.06451  loss_box_reg: 0.05997  loss_rpn_cls: 0.01079  loss_rpn_loc: 0.02075  time: 0.4947  data_time: 0.0093  lr: 0.01  max_mem: 5125M
[11/19 00:24:37] d2.utils.events INFO:  eta: 0:14:18  iter: 259  total_loss: 0.1633  loss_cls: 0.06705  loss_box_reg: 0.05488  loss_rpn_cls: 0.01352  loss_rpn_loc: 0.02742  time: 0.4945  data_time: 0.0099  lr: 0.01  max_mem: 5125M
[11/19 00:24:47] d2.utils.events INFO:  eta: 0:14:08  iter: 279  total_loss: 0.161  loss_cls: 0.06581  loss_box_reg: 0.05457  loss_rpn_cls: 0.01175  loss_rpn_loc: 0.03147  time: 0.4947  data_time: 0.0102  lr: 0.01  max_mem: 5125M
