[11/19 11:50:15] detectron2 INFO: Rank of current process: 0. World size: 4
[11/19 11:50:15] detectron2 INFO: Command line arguments: Namespace(config_file='configs/voc/defrcn_fsod_r101_novel1_10shot_seed7.yaml', dist_url='tcp://127.0.0.1:55719', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=4, num_machines=1, opts=['MODEL.WEIGHTS', 'checkpoints/voc/ebm/defrcn_det_r101_base1/model_final-remove.pth', 'OUTPUT_DIR', 'checkpoints/voc/ebm/defrcn_gfsod_r101_novel1/tfa-like/10shot_seed7', 'TEST.PCB_MODELPATH', '.pretrain_weights/resnet101-5d3b4d8f.pth'], resume=False, start_iter=-1)
[11/19 11:50:15] detectron2 INFO: Contents of args.config_file=configs/voc/defrcn_fsod_r101_novel1_10shot_seed7.yaml:
_BASE_: "../Base-RCNN.yaml"
MODEL:
  WEIGHTS: "/Path/to/Base/Pretrain/Weight"
  MASK_ON: False
  BACKBONE:
    FREEZE: False
  RESNETS:
    DEPTH: 101
  RPN:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.0
    FREEZE: False
  ROI_HEADS:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.001
    NUM_CLASSES: 5
    FREEZE_FEAT: True
    CLS_DROPOUT: True
INPUT:
  MIN_SIZE_TRAIN: (480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800)
  MIN_SIZE_TEST: 800
DATASETS:
  TRAIN: ("voc_2007_trainval_novel1_10shot_seed7", )
  TEST: ("voc_2007_test_novel1",)
SOLVER:
  IMS_PER_BATCH: 16
  BASE_LR: 0.01
  STEPS: (3200,)
  MAX_ITER: 4000
  CHECKPOINT_PERIOD: 100000
  WARMUP_ITERS: 0
TEST:
  PCB_ENABLE: True
  PCB_MODELPATH: "/Path/to/ImageNet/Pre-Train/Weight"
OUTPUT_DIR: "/Path/to/Output/Dir"
[11/19 11:50:15] detectron2 INFO: Full config saved to /home/dso/DeFRCN/checkpoints/voc/ebm/defrcn_gfsod_r101_novel1/tfa-like/10shot_seed7/config.yaml
[11/19 11:50:15] d2.utils.env INFO: Using a generated random seed 17880150
[11/19 11:50:16] d2.modeling.backbone.resnet WARNING: ResNet.make_stage(first_stride=) is deprecated!  Use 'stride_per_block' or 'stride' instead.
[11/19 11:50:16] defrcn.dataloader.build INFO: Removed 0 images with no usable annotations. 50 images left.
[11/19 11:50:16] defrcn.dataloader.build INFO: Distribution of instances among all 5 categories:
[36m|  category  | #instances   |  category  | #instances   |  category  | #instances   |
|:----------:|:-------------|:----------:|:-------------|:----------:|:-------------|
|    bird    | 10           |    bus     | 10           |    cow     | 10           |
| motorbike  | 10           |    sofa    | 10           |            |              |
|   total    | 50           |            |              |            |              |[0m
[11/19 11:50:16] defrcn.dataloader.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/19 11:50:16] defrcn.dataloader.build INFO: Using training sampler TrainingSampler
[11/19 11:50:16] d2.data.common INFO: Serializing 50 elements to byte tensors and concatenating them all ...
[11/19 11:50:16] d2.data.common INFO: Serialized dataset takes 0.01 MiB
[11/19 11:50:16] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/voc/ebm/defrcn_det_r101_base1/model_final-remove.pth ...
[11/19 11:50:16] d2.engine.train_loop INFO: Starting training from iteration 0
[11/19 11:50:29] d2.utils.events INFO:  eta: 0:34:12  iter: 19  total_loss: 0.676  loss_cls: 0.3764  loss_box_reg: 0.1572  loss_rpn_cls: 0.0932  loss_rpn_loc: 0.04323  time: 0.5185  data_time: 0.1067  lr: 0.01  max_mem: 5278M
[11/19 11:50:39] d2.utils.events INFO:  eta: 0:34:08  iter: 39  total_loss: 0.5245  loss_cls: 0.2229  loss_box_reg: 0.1505  loss_rpn_cls: 0.06593  loss_rpn_loc: 0.04899  time: 0.5158  data_time: 0.0102  lr: 0.01  max_mem: 5278M
[11/19 11:50:50] d2.utils.events INFO:  eta: 0:34:06  iter: 59  total_loss: 0.402  loss_cls: 0.1558  loss_box_reg: 0.1386  loss_rpn_cls: 0.05659  loss_rpn_loc: 0.04108  time: 0.5187  data_time: 0.0108  lr: 0.01  max_mem: 5381M
[11/19 11:51:00] d2.utils.events INFO:  eta: 0:34:03  iter: 79  total_loss: 0.3506  loss_cls: 0.13  loss_box_reg: 0.1287  loss_rpn_cls: 0.05288  loss_rpn_loc: 0.03943  time: 0.5201  data_time: 0.0113  lr: 0.01  max_mem: 5382M
[11/19 11:51:11] d2.utils.events INFO:  eta: 0:33:53  iter: 99  total_loss: 0.3323  loss_cls: 0.1184  loss_box_reg: 0.1198  loss_rpn_cls: 0.04795  loss_rpn_loc: 0.03189  time: 0.5196  data_time: 0.0103  lr: 0.01  max_mem: 5382M
[11/19 11:51:21] d2.utils.events INFO:  eta: 0:33:38  iter: 119  total_loss: 0.3071  loss_cls: 0.1059  loss_box_reg: 0.1105  loss_rpn_cls: 0.04581  loss_rpn_loc: 0.03898  time: 0.5201  data_time: 0.0098  lr: 0.01  max_mem: 5382M
[11/19 11:51:31] d2.utils.events INFO:  eta: 0:33:18  iter: 139  total_loss: 0.2917  loss_cls: 0.1086  loss_box_reg: 0.1055  loss_rpn_cls: 0.0398  loss_rpn_loc: 0.03468  time: 0.5188  data_time: 0.0104  lr: 0.01  max_mem: 5382M
[11/19 11:51:42] d2.utils.events INFO:  eta: 0:33:07  iter: 159  total_loss: 0.2688  loss_cls: 0.09938  loss_box_reg: 0.09606  loss_rpn_cls: 0.03461  loss_rpn_loc: 0.03093  time: 0.5179  data_time: 0.0106  lr: 0.01  max_mem: 5382M
[11/19 11:51:52] d2.utils.events INFO:  eta: 0:32:54  iter: 179  total_loss: 0.2448  loss_cls: 0.09666  loss_box_reg: 0.09071  loss_rpn_cls: 0.03062  loss_rpn_loc: 0.0285  time: 0.5164  data_time: 0.0119  lr: 0.01  max_mem: 5382M
[11/19 11:52:02] d2.utils.events INFO:  eta: 0:32:42  iter: 199  total_loss: 0.2506  loss_cls: 0.0947  loss_box_reg: 0.09007  loss_rpn_cls: 0.03052  loss_rpn_loc: 0.03122  time: 0.5164  data_time: 0.0100  lr: 0.01  max_mem: 5382M
[11/19 11:52:12] d2.utils.events INFO:  eta: 0:32:31  iter: 219  total_loss: 0.2366  loss_cls: 0.08459  loss_box_reg: 0.08403  loss_rpn_cls: 0.03417  loss_rpn_loc: 0.03478  time: 0.5163  data_time: 0.0101  lr: 0.01  max_mem: 5382M
[11/19 11:52:23] d2.utils.events INFO:  eta: 0:32:19  iter: 239  total_loss: 0.2307  loss_cls: 0.08847  loss_box_reg: 0.08196  loss_rpn_cls: 0.0276  loss_rpn_loc: 0.03332  time: 0.5159  data_time: 0.0103  lr: 0.01  max_mem: 5382M
[11/19 11:52:33] d2.utils.events INFO:  eta: 0:32:09  iter: 259  total_loss: 0.232  loss_cls: 0.085  loss_box_reg: 0.08014  loss_rpn_cls: 0.03019  loss_rpn_loc: 0.03187  time: 0.5160  data_time: 0.0102  lr: 0.01  max_mem: 5382M
[11/19 11:52:43] d2.utils.events INFO:  eta: 0:31:59  iter: 279  total_loss: 0.2187  loss_cls: 0.07973  loss_box_reg: 0.0787  loss_rpn_cls: 0.02482  loss_rpn_loc: 0.0306  time: 0.5162  data_time: 0.0099  lr: 0.01  max_mem: 5383M
