[11/13 14:21:24] detectron2 INFO: Rank of current process: 0. World size: 4
[11/13 14:21:24] detectron2 INFO: Command line arguments: Namespace(config_file='configs/coco/defrcn_fsod_r101_novel_10shot_seed0.yaml', dist_url='tcp://127.0.0.1:55719', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=4, num_machines=1, opts=['MODEL.WEIGHTS', 'checkpoints/coco/ebm/defrcn_det_r101_base/model_final-remove.pth', 'OUTPUT_DIR', 'checkpoints/coco/ebm/defrcn_gfsod_r101_novel/tfa-like/10shot_seed0', 'TEST.PCB_MODELPATH', '.pretrain_weights/resnet101-5d3b4d8f.pth'], resume=False, start_iter=-1)
[11/13 14:21:24] detectron2 INFO: Contents of args.config_file=configs/coco/defrcn_fsod_r101_novel_10shot_seed0.yaml:
_BASE_: "../Base-RCNN.yaml"
MODEL:
  WEIGHTS: "/Path/to/Base/Pretrain/Weight"
  MASK_ON: False
  BACKBONE:
    FREEZE: False
  RESNETS:
    DEPTH: 101
  RPN:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.0
    FREEZE: False
  ROI_HEADS:
    ENABLE_DECOUPLE: True
    BACKWARD_SCALE: 0.01
    NUM_CLASSES: 20
    FREEZE_FEAT: True
    CLS_DROPOUT: True
DATASETS:
  TRAIN: ("coco14_trainval_novel_10shot_seed0", )
  TEST: ('coco14_test_novel',)
SOLVER:
  IMS_PER_BATCH: 16
  BASE_LR: 0.01
  STEPS: (2000,)
  MAX_ITER: 2500
  CHECKPOINT_PERIOD: 100000
  WARMUP_ITERS: 0
TEST:
  PCB_ENABLE: True
  PCB_MODELPATH: "/Path/to/ImageNet/Pre-Train/Weight"
OUTPUT_DIR: "/Path/to/Output/Dir"
[11/13 14:21:24] detectron2 INFO: Full config saved to /home/dso/DeFRCN/checkpoints/coco/ebm/defrcn_gfsod_r101_novel/tfa-like/10shot_seed0/config.yaml
[11/13 14:21:24] d2.utils.env INFO: Using a generated random seed 27063731
[11/13 14:21:25] d2.modeling.backbone.resnet WARNING: ResNet.make_stage(first_stride=) is deprecated!  Use 'stride_per_block' or 'stride' instead.
[11/13 14:21:25] defrcn.dataloader.build INFO: Removed 0 images with no usable annotations. 130 images left.
[11/13 14:21:25] defrcn.dataloader.build INFO: Distribution of instances among all 20 categories:
[36m|   category   | #instances   |  category  | #instances   |   category   | #instances   |
|:------------:|:-------------|:----------:|:-------------|:------------:|:-------------|
|    person    | 10           |  bicycle   | 10           |     car      | 10           |
|  motorcycle  | 10           |  airplane  | 10           |     bus      | 10           |
|    train     | 10           |    boat    | 10           |     bird     | 10           |
|     cat      | 10           |    dog     | 10           |    horse     | 10           |
|    sheep     | 10           |    cow     | 10           |    bottle    | 10           |
|    chair     | 10           |   couch    | 10           | potted plant | 10           |
| dining table | 10           |     tv     | 10           |              |              |
|    total     | 200          |            |              |              |              |[0m
[11/13 14:21:25] defrcn.dataloader.dataset_mapper INFO: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/13 14:21:25] defrcn.dataloader.build INFO: Using training sampler TrainingSampler
[11/13 14:21:25] d2.data.common INFO: Serializing 130 elements to byte tensors and concatenating them all ...
[11/13 14:21:25] d2.data.common INFO: Serialized dataset takes 0.04 MiB
[11/13 14:21:25] fvcore.common.checkpoint INFO: [Checkpointer] Loading from checkpoints/coco/ebm/defrcn_det_r101_base/model_final-remove.pth ...
[11/13 14:21:25] d2.engine.train_loop INFO: Starting training from iteration 0
[11/13 14:21:38] d2.utils.events INFO:  eta: 0:22:24  iter: 19  total_loss: 1.097  loss_cls: 0.6605  loss_box_reg: 0.1983  loss_rpn_cls: 0.1366  loss_rpn_loc: 0.09221  time: 0.5450  data_time: 0.1057  lr: 0.01  max_mem: 5221M
[11/13 14:21:49] d2.utils.events INFO:  eta: 0:22:17  iter: 39  total_loss: 0.8195  loss_cls: 0.4467  loss_box_reg: 0.2016  loss_rpn_cls: 0.09612  loss_rpn_loc: 0.08429  time: 0.5465  data_time: 0.0123  lr: 0.01  max_mem: 5382M
[11/13 14:22:00] d2.utils.events INFO:  eta: 0:22:08  iter: 59  total_loss: 0.6086  loss_cls: 0.2508  loss_box_reg: 0.197  loss_rpn_cls: 0.08587  loss_rpn_loc: 0.07627  time: 0.5460  data_time: 0.0129  lr: 0.01  max_mem: 5382M
[11/13 14:22:11] d2.utils.events INFO:  eta: 0:21:56  iter: 79  total_loss: 0.5871  loss_cls: 0.2283  loss_box_reg: 0.1918  loss_rpn_cls: 0.0816  loss_rpn_loc: 0.06261  time: 0.5452  data_time: 0.0114  lr: 0.01  max_mem: 5383M
[11/13 14:22:22] d2.utils.events INFO:  eta: 0:21:43  iter: 99  total_loss: 0.5294  loss_cls: 0.2011  loss_box_reg: 0.1825  loss_rpn_cls: 0.06767  loss_rpn_loc: 0.06467  time: 0.5443  data_time: 0.0117  lr: 0.01  max_mem: 5383M
[11/13 14:22:33] d2.utils.events INFO:  eta: 0:21:30  iter: 119  total_loss: 0.5057  loss_cls: 0.1951  loss_box_reg: 0.1752  loss_rpn_cls: 0.06821  loss_rpn_loc: 0.06018  time: 0.5444  data_time: 0.0118  lr: 0.01  max_mem: 5383M
[11/13 14:22:44] d2.utils.events INFO:  eta: 0:21:20  iter: 139  total_loss: 0.482  loss_cls: 0.1867  loss_box_reg: 0.1808  loss_rpn_cls: 0.05744  loss_rpn_loc: 0.05456  time: 0.5445  data_time: 0.0112  lr: 0.01  max_mem: 5383M
[11/13 14:22:55] d2.utils.events INFO:  eta: 0:21:08  iter: 159  total_loss: 0.4861  loss_cls: 0.1775  loss_box_reg: 0.1748  loss_rpn_cls: 0.05303  loss_rpn_loc: 0.06109  time: 0.5439  data_time: 0.0114  lr: 0.01  max_mem: 5383M
[11/13 14:23:05] d2.utils.events INFO:  eta: 0:20:58  iter: 179  total_loss: 0.4564  loss_cls: 0.1717  loss_box_reg: 0.1777  loss_rpn_cls: 0.05328  loss_rpn_loc: 0.05312  time: 0.5437  data_time: 0.0139  lr: 0.01  max_mem: 5383M
[11/13 14:23:16] d2.utils.events INFO:  eta: 0:20:47  iter: 199  total_loss: 0.4271  loss_cls: 0.1636  loss_box_reg: 0.1717  loss_rpn_cls: 0.04986  loss_rpn_loc: 0.05663  time: 0.5438  data_time: 0.0127  lr: 0.01  max_mem: 5383M
[11/13 14:23:27] d2.utils.events INFO:  eta: 0:20:37  iter: 219  total_loss: 0.4069  loss_cls: 0.1464  loss_box_reg: 0.1598  loss_rpn_cls: 0.04579  loss_rpn_loc: 0.05464  time: 0.5442  data_time: 0.0125  lr: 0.01  max_mem: 5383M
[11/13 14:23:38] d2.utils.events INFO:  eta: 0:20:25  iter: 239  total_loss: 0.4141  loss_cls: 0.1492  loss_box_reg: 0.159  loss_rpn_cls: 0.04407  loss_rpn_loc: 0.05059  time: 0.5437  data_time: 0.0125  lr: 0.01  max_mem: 5383M
[11/13 14:23:49] d2.utils.events INFO:  eta: 0:20:14  iter: 259  total_loss: 0.3726  loss_cls: 0.1409  loss_box_reg: 0.1439  loss_rpn_cls: 0.04431  loss_rpn_loc: 0.05181  time: 0.5433  data_time: 0.0120  lr: 0.01  max_mem: 5384M
[11/13 14:24:00] d2.utils.events INFO:  eta: 0:20:03  iter: 279  total_loss: 0.3971  loss_cls: 0.137  loss_box_reg: 0.1481  loss_rpn_cls: 0.04641  loss_rpn_loc: 0.05188  time: 0.5432  data_time: 0.0132  lr: 0.01  max_mem: 5384M
[11/13 14:24:11] d2.utils.events INFO:  eta: 0:19:52  iter: 299  total_loss: 0.3655  loss_cls: 0.1335  loss_box_reg: 0.1421  loss_rpn_cls: 0.04027  loss_rpn_loc: 0.04627  time: 0.5433  data_time: 0.0115  lr: 0.01  max_mem: 5384M
[11/13 14:24:21] d2.utils.events INFO:  eta: 0:19:41  iter: 319  total_loss: 0.3644  loss_cls: 0.1317  loss_box_reg: 0.1327  loss_rpn_cls: 0.04263  loss_rpn_loc: 0.05069  time: 0.5432  data_time: 0.0122  lr: 0.01  max_mem: 5384M
[11/13 14:24:32] d2.utils.events INFO:  eta: 0:19:31  iter: 339  total_loss: 0.3506  loss_cls: 0.1296  loss_box_reg: 0.1274  loss_rpn_cls: 0.03783  loss_rpn_loc: 0.04695  time: 0.5434  data_time: 0.0123  lr: 0.01  max_mem: 5384M
